,price
10573,16839.023
10574,725.3557
10575,1624.4146
10576,4201.355
10577,544.1894
10578,1158.7515
10579,2118.3372
10580,788.1366
10581,1875.766
10582,9148.5
10583,12466.263
10584,2172.075
10585,5919.9785
10586,16410.121
10587,639.9896
10588,4323.0513
10589,6803.561
10590,10219.728
10591,588.63495
10592,1831.4263
10593,4855.3564
10594,4931.727
10595,2831.6692
10596,4496.058
10597,2422.558
10598,573.413
10599,4056.4326
10600,803.72375
10601,737.04333
10602,1755.24
10603,3768.1875
10604,11003.951
10605,1156.7896
10606,1679.58
10607,3526.643
10608,3762.8838
10609,3828.5266
10610,8928.173
10611,570.94006
10612,599.40424
10613,598.0103
10614,2226.868
10615,908.20233
10616,5059.8
10617,2918.5186
10618,755.3773
10619,2261.924
10620,5111.279
10621,5466.128
10622,3238.7485
10623,4605.783
10624,4588.5522
10625,976.5748
10626,622.8552
10627,629.1817
10628,4974.29
10629,2671.5933
10630,676.6232
10631,1382.673
10632,3270.1206
10633,10785.745
10634,1607.4255
10635,805.06494
10636,1705.9447
10637,2863.1216
10638,1040.248
10639,4483.575
10640,2639.0046
10641,532.2344
10642,3270.4836
10643,1468.4933
10644,2430.572
10645,9312.854
10646,839.561
10647,3883.1963
10648,4124.158
10649,945.4969
10650,4110.762
10651,806.3222
10652,4425.9697
10653,1289.8073
10654,15299.822
10655,2452.805
10656,18313.82
10657,3287.5469
10658,4397.861
10659,720.2437
10660,2448.3975
10661,5841.163
10662,3853.3474
10663,8275.634
10664,2762.5374
10665,583.5255
10666,3879.3416
10667,16824.86
10668,1585.9739
10669,659.7887
10670,618.169
10671,5022.155
10672,1806.1206
10673,897.48846
10674,863.6587
10675,4680.5117
10676,720.78186
10677,758.78735
10678,900.8116
10679,9544.211
10680,6001.28
10681,2865.275
10682,1810.1724
10683,1562.0393
10684,8344.986
10685,9352.752
10686,1816.8419
10687,573.2721
10688,918.67615
10689,734.5154
10690,6458.4644
10691,7763.3755
10692,464.25717
10693,840.7378
10694,496.14966
10695,739.13605
10696,691.6828
10697,9828.829
10698,3964.8145
10699,1372.3701
10700,5709.2646
10701,7168.3184
10702,500.59482
10703,1914.8295
10704,1489.9784
10705,912.53143
10706,1616.4729
10707,719.24994
10708,470.78104
10709,5153.1855
10710,1719.8447
10711,2011.9037
10712,10587.341
10713,724.34607
10714,976.7763
10715,15540.408
10716,1261.805
10717,662.72034
10718,924.07745
10719,1185.5486
10720,2342.4875
10721,987.6877
10722,2537.596
10723,857.95325
10724,4866.22
10725,1749.9492
10726,1346.7017
10727,2447.8125
10728,651.1127
10729,5896.3384
10730,814.0418
10731,1400.44
10732,3729.071
10733,3656.0269
10734,1020.96625
10735,4510.679
10736,907.8592
10737,770.7387
10738,830.87054
10739,14718.372
10740,1001.1014
10741,1800.4164
10742,884.0749
10743,3516.2207
10744,5089.696
10745,9088.875
10746,1288.2136
10747,6551.5225
10748,3432.1147
10749,2202.0117
10750,2116.0386
10751,591.47754
10752,1210.228
10753,1373.6523
10754,2683.962
10755,1179.9147
10756,564.1088
10757,1098.4451
10758,7078.863
10759,933.4516
10760,1514.7571
10761,2292.5503
10762,4116.89
10763,6818.118
10764,679.4359
10765,782.154
10766,9412.54
10767,5730.8657
10768,18706.46
10769,531.8759
10770,11965.6875
10771,1764.2153
10772,2488.447
10773,6576.451
10774,1127.7068
10775,5076.207
10776,2079.618
10777,8987.743
10778,3240.045
10779,12517.06
10780,9595.635
10781,1596.7628
10782,3479.71
10783,1301.7421
10784,583.14496
10785,1660.7329
10786,8726.679
10787,4342.5317
10788,6389.9604
10789,4549.3594
10790,839.95087
10791,4281.07
10792,4975.2827
10793,8541.81
10794,4625.2095
10795,7924.483
10796,1194.513
10797,8104.347
10798,7739.0127
10799,946.57074
10800,4093.1462
10801,4151.739
10802,994.7677
10803,5251.185
10804,696.45966
10805,4089.5623
10806,503.96432
10807,565.37085
10808,722.58636
10809,608.0374
10810,4662.467
10811,9577.886
10812,11991.079
10813,11847.318
10814,8769.666
10815,3127.1462
10816,1757.4022
10817,508.0541
10818,8971.416
10819,765.9459
10820,9416.677
10821,4605.6704
10822,2870.5398
10823,1587.5989
10824,5517.3457
10825,7172.0703
10826,4828.59
10827,1162.7024
10828,6370.92
10829,1054.7153
10830,4145.138
10831,7082.9775
10832,2319.3997
10833,5579.6167
10834,4861.762
10835,1963.6465
10836,5304.535
10837,4754.288
10838,3168.8535
10839,855.00305
10840,673.2643
10841,573.14325
10842,829.5429
10843,3720.5325
10844,713.5977
10845,2407.8743
10846,4374.6396
10847,1299.0784
10848,5047.698
10849,919.2266
10850,2270.5176
10851,724.4163
10852,3052.0857
10853,15371.987
10854,605.55133
10855,4093.108
10856,15614.105
10857,9799.416
10858,704.7073
10859,1002.48254
10860,503.09167
10861,1232.9575
10862,1445.6947
10863,8144.9043
10864,793.50604
10865,2940.9949
10866,4570.515
10867,741.50665
10868,436.093
10869,5506.908
10870,4045.3608
10871,6159.985
10872,893.42865
10873,710.7167
10874,4671.4126
10875,2436.9922
10876,7747.2163
10877,3264.1853
10878,5725.0117
10879,6979.9136
10880,6313.5654
10881,1392.8829
10882,5607.33
10883,3066.2476
10884,862.5325
10885,4034.2454
10886,1073.8135
10887,2178.369
10888,1512.9579
10889,4005.5479
10890,1262.5931
10891,833.86646
10892,1553.8116
10893,4192.2334
10894,728.75757
10895,776.43945
10896,684.2873
10897,8836.842
10898,4176.18
10899,2319.8247
10900,11752.49
10901,2301.7646
10902,2092.5977
10903,1780.1569
10904,4790.4473
10905,842.8609
10906,11969.046
10907,1328.9413
10908,2821.1038
10909,463.24652
10910,667.1457
10911,2422.4124
10912,5447.1216
10913,966.561
10914,2876.8591
10915,765.7115
10916,3710.252
10917,943.9752
10918,653.9605
10919,2783.8176
10920,15334.129
10921,4982.0527
10922,3439.125
10923,818.5675
10924,1016.0457
10925,1036.7286
10926,767.7759
10927,2754.768
10928,6894.8433
10929,2503.9966
10930,2299.6682
10931,860.50385
10932,920.88837
10933,14988.624
10934,1020.43146
10935,1605.8993
10936,7145.637
10937,6822.201
10938,370.02316
10939,2561.31
10940,7098.4917
10941,10980.127
10942,550.5875
10943,787.8396
10944,1770.7236
10945,766.8111
10946,2212.6145
10947,1264.4722
10948,6174.174
10949,2191.1252
10950,5994.72
10951,435.66592
10952,2699.6794
10953,3136.9287
10954,826.7574
10955,2501.5845
10956,3110.8928
10957,851.7274
10958,844.29065
10959,9474.818
10960,1796.7225
10961,643.0423
10962,6386.077
10963,749.6132
10964,3021.5833
10965,864.6239
10966,12613.84
10967,1132.657
10968,1814.6371
10969,1166.0005
10970,610.72437
10971,2755.6924
10972,4752.74
10973,4166.6533
10974,4160.277
10975,1814.9329
10976,5708.543
10977,5116.194
10978,648.82196
10979,921.99713
10980,1567.7993
10981,8172.1704
10982,2107.6099
10983,7086.47
10984,3589.6047
10985,6139.422
10986,3101.278
10987,16026.469
10988,4540.6143
10989,543.2949
10990,5413.6245
10991,956.83984
10992,1041.2539
10993,15671.417
10994,1101.8955
10995,15119.606
10996,1974.333
10997,12935.058
10998,1026.5027
10999,1469.638
11000,5746.4126
11001,3851.376
11002,1415.3856
11003,3476.4268
11004,5336.616
11005,5029.0864
11006,881.7504
11007,1584.3307
11008,795.9862
11009,658.87946
11010,1226.3109
11011,12493.14
11012,1084.1366
11013,8826.853
11014,11886.22
11015,1472.9246
11016,2864.7273
11017,4192.764
11018,9292.887
11019,2604.9988
11020,2306.9246
11021,4999.4277
11022,7445.6245
11023,12454.92
11024,500.23492
11025,433.15616
11026,1217.646
11027,1018.3507
11028,579.7588
11029,2040.4636
11030,1984.5137
11031,1788.7256
11032,2520.5422
11033,6431.6235
11034,5157.7305
11035,5676.961
11036,4029.9973
11037,1063.2921
11038,6920.8477
11039,16741.094
11040,6882.1484
11041,570.8856
11042,491.43854
11043,820.9603
11044,4764.4966
11045,490.97626
11046,1231.389
11047,6025.2314
11048,6361.6997
11049,2147.3306
11050,420.1819
11051,11141.719
11052,13154.002
11053,5459.1763
11054,847.15063
11055,1383.6503
11056,1938.5809
11057,13227.76
11058,3326.4402
11059,5612.1826
11060,1851.6061
11061,686.2149
11062,1826.0752
11063,3152.0686
11064,798.2182
11065,785.3116
11066,6786.563
11067,757.1313
11068,5697.7285
11069,1144.7709
11070,876.63446
11071,612.6645
11072,7302.2505
11073,5213.743
11074,2637.8499
11075,1673.7666
11076,1253.4438
11077,7321.3174
11078,813.66376
11079,4161.4204
11080,3216.5957
11081,3660.6504
11082,983.0258
11083,11658.504
11084,4513.746
11085,4530.8843
11086,1711.9666
11087,470.72043
11088,1445.6669
11089,3173.7874
11090,2380.4014
11091,791.41583
11092,13419.766
11093,2725.4204
11094,4948.9897
11095,2559.754
11096,1480.5868
11097,686.8004
11098,2161.8284
11099,1035.0544
11100,7229.0166
11101,9340.436
11102,2673.3738
11103,917.2384
11104,755.8599
11105,4316.277
11106,944.09064
11107,4599.9
11108,1858.5704
11109,870.912
11110,3119.8525
11111,4442.8535
11112,811.6824
11113,1101.5311
11114,2025.0471
11115,2129.3994
11116,4423.6875
11117,642.03186
11118,728.1971
11119,666.32465
11120,543.04254
11121,957.63477
11122,11918.134
11123,4965.5874
11124,12872.111
11125,3383.833
11126,1166.4795
11127,372.66702
11128,2217.83
11129,542.7531
11130,1775.2081
11131,875.71124
11132,4255.809
11133,13682.399
11134,2092.621
11135,6424.312
11136,3081.6794
11137,7996.6284
11138,15982.944
11139,910.90424
11140,1869.6339
11141,4473.2896
11142,3609.7434
11143,2827.4172
11144,7367.5317
11145,778.8888
11146,551.9484
11147,9528.942
11148,672.90344
11149,2143.3508
11150,4142.7666
11151,2449.4312
11152,17423.975
11153,909.69055
11154,8790.62
11155,2132.042
11156,7262.3438
11157,1003.92236
11158,613.7573
11159,4664.229
11160,731.9103
11161,1092.645
11162,487.14175
11163,759.1371
11164,580.2457
11165,3253.1313
11166,984.0973
11167,2993.471
11168,11558.67
11169,845.71
11170,459.12955
11171,549.746
11172,1797.854
11173,5101.9854
11174,1341.7314
11175,2803.0017
11176,1489.7781
11177,13866.697
11178,6778.044
11179,573.2742
11180,1115.7716
11181,1198.2516
11182,5291.0757
11183,718.8144
11184,4817.3647
11185,11432.905
11186,4717.001
11187,10928.725
11188,576.1628
11189,476.10248
11190,1291.3607
11191,3455.6677
11192,10183.747
11193,4386.116
11194,677.25073
11195,2545.7715
11196,860.417
11197,2235.6467
11198,1870.756
11199,2364.079
11200,774.2849
11201,790.93854
11202,2272.9902
11203,1949.6887
11204,6502.937
11205,12426.92
11206,1070.395
11207,2241.3008
11208,2450.4033
11209,8521.006
11210,1607.6672
11211,2541.3137
11212,9455.605
11213,612.253
11214,2617.3328
11215,1676.5356
11216,548.68695
11217,4616.7114
11218,1881.5106
11219,732.4154
11220,1927.3502
11221,2088.6194
11222,525.874
11223,5235.3926
11224,7295.424
11225,13085.983
11226,5175.3677
11227,12165.132
11228,10015.888
11229,990.1838
11230,2663.0396
11231,871.5429
11232,2706.623
11233,1801.4353
11234,2787.9324
11235,1127.2408
11236,1870.7749
11237,5274.8037
11238,8220.936
11239,2942.2776
11240,6075.5264
11241,4059.2312
11242,2760.2583
11243,750.44403
11244,685.13556
11245,7443.7563
11246,5605.857
11247,2069.0898
11248,2783.986
11249,921.65466
11250,2251.5938
11251,9867.78
11252,5522.5225
11253,902.4963
11254,582.01245
11255,4837.863
11256,2338.2332
11257,2189.4253
11258,631.4022
11259,1307.0682
11260,1648.6819
11261,6624.6665
11262,623.2917
11263,757.70056
11264,4849.06
11265,10567.196
11266,8352.357
11267,14081.824
11268,585.5198
11269,3763.6184
11270,14311.727
11271,636.5647
11272,1983.9932
11273,16576.943
11274,5296.246
11275,1023.1477
11276,6764.9355
11277,1017.0595
11278,5096.6343
11279,1681.9016
11280,4556.7803
11281,17050.203
11282,916.7534
11283,867.36786
11284,1328.9413
11285,580.2618
11286,6154.141
11287,5321.7456
11288,2705.5408
11289,10471.616
11290,1923.3225
11291,2163.049
11292,1840.1747
11293,1185.8126
11294,884.7799
11295,7040.8555
11296,838.35236
11297,11508.733
11298,1975.2382
11299,4495.658
11300,656.34607
11301,4074.2893
11302,829.5429
11303,1739.1918
11304,16912.375
11305,1010.7055
11306,4324.555
11307,481.85135
11308,13853.288
11309,450.40735
11310,1277.0608
11311,873.09393
11312,3861.862
11313,1936.8633
11314,1106.0135
11315,4967.56
11316,1324.3341
11317,2357.928
11318,4129.404
11319,10701.034
11320,3393.8425
11321,1463.8293
11322,1731.3516
11323,2494.7148
11324,6344.104
11325,735.4078
11326,8579.345
11327,8257.055
11328,690.8153
11329,826.79443
11330,975.9841
11331,3201.5566
11332,4946.906
11333,1477.4167
11334,746.13934
11335,7399.8574
11336,788.5015
11337,1143.8279
11338,2614.7515
11339,5482.511
11340,856.60565
11341,1120.6245
11342,17131.008
11343,4610.7285
11344,1260.793
11345,7325.8066
11346,3145.657
11347,5620.859
11348,5230.3213
11349,860.58704
11350,2588.143
11351,7976.126
11352,6644.0986
11353,540.54956
11354,4546.6157
11355,1036.517
11356,949.7459
11357,1435.2129
11358,3458.0212
11359,8192.289
11360,1272.3241
11361,2391.6833
11362,1792.8124
11363,827.6625
11364,936.2853
11365,1841.5072
11366,1757.1293
11367,2017.9933
11368,9129.223
11369,4210.6934
11370,1898.9391
11371,2334.6245
11372,826.8828
11373,3300.2068
11374,1033.7383
11375,7912.6924
11376,2079.4297
11377,1697.0104
11378,850.94763
11379,6442.0
11380,802.6667
11381,911.4386
11382,716.6584
11383,4200.8276
11384,4317.677
11385,839.8721
11386,519.96545
11387,6413.459
11388,620.36304
11389,1699.2319
11390,896.5436
11391,15043.935
11392,7159.341
11393,14821.15
11394,979.7823
11395,1069.4233
11396,5727.999
11397,4713.0444
11398,1269.8071
11399,3269.1829
11400,3227.0618
11401,4080.2039
11402,2853.3809
11403,1379.8883
11404,535.3439
11405,4178.577
11406,1904.4617
11407,979.8994
11408,557.58704
11409,782.02057
11410,544.614
11411,603.9204
11412,1169.4003
11413,739.20605
11414,10627.768
11415,1182.0334
11416,886.89185
11417,1001.0441
11418,933.2424
11419,4575.931
11420,4557.8
11421,435.24094
11422,1719.8447
11423,482.69742
11424,2559.2073
11425,949.9242
11426,3993.701
11427,810.25775
11428,631.4278
11429,521.4871
11430,6116.584
11431,5515.5996
11432,8431.642
11433,8556.821
11434,903.7927
11435,4820.9854
11436,4778.885
11437,4821.8003
11438,762.7081
11439,1046.5486
11440,4877.3867
11441,6235.2637
11442,510.69284
11443,960.5539
11444,924.5767
11445,498.9118
11446,860.2345
11447,3206.0342
11448,4504.2954
11449,587.1245
11450,950.7883
11451,4048.9
11452,698.0222
11453,6896.0493
11454,13320.749
11455,3524.4702
11456,1038.7212
11457,3547.2012
11458,1051.2296
11459,12704.56
11460,849.13525
11461,3099.0903
11462,3800.785
11463,5796.7705
11464,650.716
11465,4228.589
11466,4485.9214
11467,622.8109
11468,6500.936
11469,795.74207
11470,680.7777
11471,6056.3667
11472,7790.9165
11473,963.3704
11474,1334.9321
11475,4331.764
11476,605.4752
11477,541.85956
11478,770.0053
11479,8771.77
11480,1418.8152
11481,5420.079
11482,12500.86
11483,5666.463
11484,12116.093
11485,7950.4443
11486,432.65192
11487,406.84628
11488,3567.2937
11489,3834.69
11490,997.1322
11491,2016.0925
11492,2151.3542
11493,2084.1697
11494,1355.0944
11495,1073.9055
11496,1323.8169
11497,3834.543
11498,736.8038
11499,1452.5834
11500,391.9583
11501,2860.2937
11502,11441.203
11503,5792.2197
11504,4983.0073
11505,2617.1687
11506,1100.5623
11507,6530.3433
11508,2753.5598
11509,3453.457
11510,11566.737
11511,10964.725
11512,676.72076
11513,813.71826
11514,15422.342
11515,1771.7131
11516,1254.2965
11517,5349.9106
11518,564.45844
11519,1154.3221
11520,1761.7188
11521,10070.456
11522,11377.738
11523,3105.7317
11524,703.5014
11525,2943.21
11526,1936.8633
11527,5373.2256
11528,6012.555
11529,4196.1064
11530,1448.3408
11531,4424.0474
11532,668.5041
11533,3696.646
11534,3482.2341
11535,4297.6963
11536,1989.0525
11537,3507.3667
11538,4980.6895
11539,1096.6821
11540,2947.4966
11541,2231.3633
11542,1074.9852
11543,782.6787
11544,2193.1953
11545,3339.6594
11546,2641.6787
11547,659.9095
11548,3276.2747
11549,1537.6049
11550,5389.724
11551,7819.9233
11552,3141.364
11553,4702.871
11554,8204.461
11555,1026.0002
11556,508.2704
11557,12247.004
11558,2349.9446
11559,786.4105
11560,826.4292
11561,6200.8955
11562,6963.0454
11563,1572.9233
11564,714.38495
11565,2779.6636
11566,691.2187
11567,6297.619
11568,9650.289
11569,4343.8823
11570,4958.05
11571,1526.0154
11572,2184.7617
11573,555.52295
11574,717.3648
11575,920.8221
11576,2240.8657
11577,2350.8547
11578,980.9147
11579,660.11194
11580,13076.729
11581,3405.8777
11582,920.18005
11583,2407.3054
11584,796.84
11585,886.5333
11586,4742.698
11587,5513.2173
11588,4963.183
11589,995.8021
11590,818.98303
11591,9169.569
11592,1409.8219
11593,1043.0223
11594,782.7747
11595,1881.7024
11596,1484.5024
11597,857.6603
11598,4631.4834
11599,1612.787
11600,1573.4054
11601,2225.808
11602,4629.6226
11603,6422.5405
11604,491.94107
11605,4131.7954
11606,4374.6396
11607,509.43356
11608,518.4621
11609,3174.6575
11610,2938.686
11611,2474.792
11612,1196.3622
11613,11155.521
11614,1170.3419
11615,741.6582
11616,3851.4817
11617,430.18176
11618,869.777
11619,902.463
11620,755.6019
11621,772.3168
11622,430.07907
11623,8095.128
11624,651.347
11625,9094.801
11626,3534.751
11627,1576.6466
11628,578.0118
11629,994.6518
11630,625.08673
11631,1354.8964
11632,1706.6226
11633,2923.028
11634,1711.8276
11635,4592.8555
11636,2466.8455
11637,15781.461
11638,679.7497
11639,5657.688
11640,4065.401
11641,1780.4559
11642,13406.791
11643,1785.1935
11644,3868.5364
11645,1619.6201
11646,7768.5273
11647,4350.5317
11648,608.56696
11649,667.8725
11650,4372.7876
11651,1772.6267
11652,2840.141
11653,1631.2136
11654,5488.9087
11655,2954.16
11656,16096.078
11657,885.9185
11658,778.3313
11659,10912.367
11660,5204.0513
11661,827.52045
11662,14963.681
11663,2540.3672
11664,1786.2664
11665,668.3099
11666,1252.6667
11667,947.8406
11668,2439.3271
11669,4382.276
11670,2720.4707
11671,722.6453
11672,4171.851
11673,6384.681
11674,887.8501
11675,872.59216
11676,939.9378
11677,9033.426
11678,2001.3782
11679,2647.7163
11680,5406.6616
11681,3125.6304
11682,987.2905
11683,872.0863
11684,1806.2129
11685,516.38354
11686,528.2211
11687,12437.456
11688,13202.254
11689,8838.854
11690,968.15906
11691,635.20087
11692,8385.429
11693,7679.9697
11694,1346.1456
11695,6398.6147
11696,3415.3667
11697,894.53253
11698,1389.4291
11699,14230.337
11700,4918.4385
11701,5028.781
11702,575.6339
11703,3202.0234
11704,3380.2676
11705,13253.117
11706,940.6022
11707,5787.7437
11708,6264.059
11709,1764.2158
11710,2957.5786
11711,606.6319
11712,795.6128
11713,635.3459
11714,2000.2642
11715,544.4449
11716,1774.8632
11717,1423.2864
11718,2122.8677
11719,1613.622
11720,4417.7275
11721,769.881
11722,790.9908
11723,6715.4043
11724,792.2013
11725,2993.4355
11726,3383.3713
11727,2052.4014
11728,13735.534
11729,9156.119
11730,1984.672
11731,12860.551
11732,1233.9817
11733,670.7751
11734,553.49884
11735,750.4377
11736,5177.436
11737,637.67676
11738,4273.098
11739,1400.2119
11740,957.6626
11741,4408.6978
11742,5558.7534
11743,923.26874
11744,474.8678
11745,834.4011
11746,8780.277
11747,1043.3961
11748,997.1949
11749,2559.9087
11750,12514.59
11751,5141.777
11752,1187.1765
11753,1053.9364
11754,904.2453
11755,12464.771
11756,9801.379
11757,900.77026
11758,730.7001
11759,4925.104
11760,5137.042
11761,1611.344
11762,1935.4945
11763,12245.379
11764,1555.8943
11765,1869.6194
11766,3862.8247
11767,15004.708
11768,1929.3516
11769,4766.1772
11770,5922.011
11771,542.10376
11772,3201.697
11773,648.07837
11774,7541.6323
11775,626.46906
11776,4335.3784
11777,2420.3606
11778,635.2821
11779,6585.386
11780,11742.437
11781,1638.6093
11782,660.8424
11783,4277.547
11784,657.30963
11785,8196.406
11786,2853.766
11787,15519.762
11788,3717.0798
11789,10814.693
11790,1854.2865
11791,6782.584
11792,533.3162
11793,633.66345
11794,6229.485
11795,17650.9
11796,3480.876
11797,3163.4578
11798,864.1523
11799,5867.7695
11800,3126.9487
11801,4873.4243
11802,15293.888
11803,616.15155
11804,3149.0603
11805,859.64795
11806,689.3008
11807,3946.2734
11808,672.21893
11809,1138.9043
11810,5887.744
11811,8816.953
11812,8188.34
11813,2531.7095
11814,2486.0396
11815,895.05695
11816,3520.9087
11817,780.6486
11818,1052.7458
11819,10070.683
11820,8707.914
11821,614.8575
11822,1691.581
11823,1032.9072
11824,8711.244
11825,8454.746
11826,799.4789
11827,994.05115
11828,2794.3586
11829,4770.861
11830,2845.8188
11831,1865.7126
11832,5516.776
11833,5518.4893
11834,4319.033
11835,2271.174
11836,712.28613
11837,7749.7573
11838,3078.7278
11839,865.74396
11840,2437.1401
11841,3643.4622
11842,990.0747
11843,6577.832
11844,4820.1763
11845,1808.5632
11846,2990.104
11847,2404.1594
11848,5981.9985
11849,4626.794
11850,5795.905
11851,979.75507
11852,868.7023
11853,5129.5327
11854,6545.5435
11855,4845.413
11856,574.6869
11857,2202.715
11858,7721.858
11859,1268.391
11860,1122.4938
11861,2557.8367
11862,709.4701
11863,4590.4927
11864,2801.4812
11865,599.80725
11866,859.3515
11867,559.8446
11868,15826.209
11869,10254.122
11870,5430.555
11871,4799.35
11872,610.01996
11873,1002.04706
11874,12165.145
11875,13334.321
11876,3293.5852
11877,1547.4183
11878,770.03876
11879,2917.165
11880,604.71265
11881,4137.437
11882,7101.969
11883,1452.6317
11884,2070.9524
11885,2768.0723
11886,4287.6724
11887,706.00806
11888,1182.2708
11889,780.54504
11890,6240.7856
11891,1789.4071
11892,537.5671
11893,3579.8792
11894,2869.0715
11895,6314.047
11896,944.8353
11897,7286.389
11898,8344.5625
11899,4324.1934
11900,2058.4617
11901,920.5325
11902,1938.0518
11903,6852.445
11904,4387.95
11905,5958.955
11906,892.3221
11907,3537.7053
11908,471.84756
11909,318.24573
11910,2266.4216
11911,4111.796
11912,525.93665
11913,970.31134
11914,7234.2524
11915,2670.1924
11916,2561.3123
11917,14557.609
11918,4362.2847
11919,6775.695
11920,1163.8873
11921,5446.8384
11922,6179.635
11923,971.9931
11924,5887.947
11925,4536.9326
11926,16261.739
11927,4323.3467
11928,1100.8722
11929,9301.27
11930,468.5938
11931,999.3201
11932,6711.441
11933,4608.4404
11934,660.7992
11935,2298.1897
11936,1888.2188
11937,4749.089
11938,870.029
11939,974.16113
11940,716.775
11941,3364.1365
11942,3507.9
11943,718.0053
11944,598.94
11945,3138.3137
11946,6482.619
11947,3061.8743
11948,1093.6935
11949,680.9368
11950,8964.568
11951,2081.8928
11952,2718.3555
11953,4477.695
11954,7426.1265
11955,2016.2253
11956,806.1272
11957,7019.1
11958,926.4692
11959,765.816
11960,440.23892
11961,14826.387
11962,4440.6123
11963,3205.1375
11964,3028.2532
11965,996.92255
11966,10461.139
11967,866.02167
11968,4532.9272
11969,4218.221
11970,3251.3447
11971,469.5421
11972,790.89026
11973,2460.7642
11974,3085.0676
11975,993.99426
11976,2639.2524
11977,8056.825
11978,3567.9392
11979,5585.2627
11980,5294.3984
11981,3038.9492
11982,7650.2686
11983,6291.3047
11984,2381.298
11985,1442.3728
11986,815.6816
11987,1694.8922
11988,1095.7898
11989,2726.688
11990,870.79034
11991,939.72327
11992,508.84137
11993,460.07526
11994,7592.1655
11995,925.17096
11996,648.9733
11997,11299.134
11998,10066.127
11999,2658.7305
12000,3717.391
12001,2713.8303
12002,3577.1355
12003,1696.677
12004,1201.9473
12005,3527.5527
12006,772.0239
12007,16979.957
12008,5869.852
12009,697.3858
12010,13749.673
12011,3010.6904
12012,3639.966
12013,2475.2793
12014,520.76385
12015,2935.6797
12016,3609.9866
12017,3913.892
12018,6213.0566
12019,554.6679
12020,3014.7307
12021,790.4131
12022,2916.929
12023,1815.394
12024,786.39844
12025,678.419
12026,4885.6196
12027,1672.369
12028,2612.6782
12029,2409.3398
12030,7285.283
12031,5854.4507
12032,2001.9551
12033,3699.295
12034,11271.578
12035,4854.9214
12036,842.9656
12037,871.3965
12038,7947.296
12039,4562.6406
12040,1170.3419
12041,7972.3413
12042,864.38794
12043,4858.4097
12044,11330.938
12045,2706.7454
12046,6091.779
12047,5193.337
12048,620.50757
12049,1911.3273
12050,4222.768
12051,6247.214
12052,2251.604
12053,11359.305
12054,14091.254
12055,937.8595
12056,10736.34
12057,18272.838
12058,4571.8076
12059,4236.937
12060,883.6278
12061,4182.0205
12062,3412.6248
12063,2528.263
12064,4323.01
12065,754.6054
12066,2582.0208
12067,4345.104
12068,3585.714
12069,1774.3599
12070,891.8296
12071,865.415
12072,3402.5417
12073,2759.8425
12074,3863.5479
12075,6910.59
12076,1660.1265
12077,2549.7168
12078,5583.6567
12079,9373.371
12080,1420.4784
12081,1470.326
12082,4546.61
12083,6281.601
12084,1359.8733
12085,7260.8354
12086,3209.7725
12087,7166.314
12088,995.8476
12089,5641.0347
12090,15678.623
12091,1495.5543
12092,4410.3135
12093,8346.768
12094,9994.797
12095,8248.816
12096,576.38794
12097,2678.0032
12098,749.52765
12099,758.57184
12100,5050.1616
12101,858.7915
12102,5386.01
12103,2242.4885
12104,4324.336
12105,18184.506
12106,16711.867
12107,3132.016
12108,3050.7183
12109,639.12683
12110,5918.21
12111,764.77136
12112,590.0403
12113,3206.6606
12114,754.22955
12115,8897.721
12116,3832.8604
12117,15732.324
12118,4288.518
12119,5071.924
12120,3144.878
12121,3220.7644
12122,1038.8672
12123,632.18994
12124,525.8702
12125,4813.098
12126,2931.51
12127,1426.9225
12128,935.626
12129,818.32983
12130,1117.6014
12131,871.9187
12132,1018.05164
12133,7099.6235
12134,11546.611
12135,3527.3381
12136,6193.886
12137,4251.702
12138,7751.3604
12139,595.0985
12140,361.74014
12141,903.98535
12142,833.284
12143,534.14844
12144,623.6284
12145,16833.156
12146,8969.172
12147,6617.364
12148,16032.477
12149,571.6463
12150,2326.8708
12151,950.0472
12152,592.3721
12153,927.1989
12154,978.73553
12155,1770.8947
12156,15152.153
12157,4160.437
12158,16116.766
12159,6144.439
12160,5091.7285
12161,6162.0103
12162,2418.6477
12163,700.059
12164,6397.7593
12165,1889.082
12166,5168.0317
12167,2977.3174
12168,5673.903
12169,16187.953
12170,5280.4453
12171,616.0731
12172,1999.8447
12173,2522.2075
12174,1325.9438
12175,796.47406
12176,2342.2683
12177,1862.3416
12178,3942.5046
12179,1807.0243
12180,4834.7397
12181,1007.4088
12182,1042.1162
12183,12255.682
12184,2118.608
12185,16553.857
12186,5650.863
12187,839.27936
12188,4867.287
12189,655.7497
12190,9576.966
12191,4986.762
12192,5244.098
12193,2779.69
12194,1376.1228
12195,2849.108
12196,4982.391
12197,1697.435
12198,4013.438
12199,626.7944
12200,1851.0544
12201,7825.2095
12202,2957.6565
12203,986.4899
12204,1162.9258
12205,5069.765
12206,11236.717
12207,772.23773
12208,2147.5415
12209,7834.297
12210,809.6715
12211,680.9269
12212,4965.1494
12213,6898.2104
12214,529.48
12215,1949.076
12216,643.1179
12217,843.1972
12218,366.9298
12219,1071.1727
12220,1883.0625
12221,2046.412
12222,3030.8318
12223,699.5329
12224,2092.169
12225,450.74182
12226,4389.5137
12227,674.69214
12228,475.68292
12229,1006.5188
12230,603.7403
12231,396.5097
12232,953.804
12233,424.8267
12234,14007.797
12235,2888.7722
12236,6508.549
12237,3724.5457
